package,dependencies,child_1,child_1_dependencies,child_2,child_2_dependencies,child_3,child_3_dependencies,child_4,child_4_dependencies,child_5,child_5_dependencies,child_6,child_6_dependencies,child_7,child_7_dependencies,child_8,child_8_dependencies,child_9,child_9_dependencies,child_10,child_10_dependencies,child_11,child_11_dependencies,child_12,child_12_dependencies,child_13,child_13_dependencies,child_14,child_14_dependencies,child_15,child_15_dependencies,child_16,child_16_dependencies,child_17,child_17_dependencies,child_18,child_18_dependencies
systemd-networkd,bash|glibc|libgcc|systemd|systemd-shared,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers
iptables,
bzip2-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
gzip,bash|coreutils|glibc,bash,filesystem|glibc|ncurses-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
tar,glibc|libacl|libselinux,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libacl,glibc|libattr,libselinux,glibc|libsepol|pcre2
xz,bash|glibc|grep|xz-libs,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,grep,bash|glibc|pcre2,xz-libs,glibc
xz-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
zstd,bash|glibc|libgcc|libstdc++|lz4-libs|xz-libs|zlib-ng-compat,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,libstdc++,glibc|libgcc,xz-libs,glibc
e2fsprogs,e2fsprogs-libs|filesystem|fuse3-libs|glibc|libblkid|libcom_err|libss|libuuid,e2fsprogs-libs,glibc|libcom_err,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
e2fsprogs-libs,glibc|libcom_err,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
lvm2,bash|device-mapper-event-libs|device-mapper-persistent-data|filesystem|glibc|kmod|libaio|libblkid|libedit|libselinux|lvm2-libs|package no package provides (system-release is not installed|systemd|systemd-libs,bash,filesystem|glibc|ncurses-libs,device-mapper-event-libs,device-mapper-libs|glibc,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,kmod,filesystem|glibc|libgcc|libzstd|openssl-libs|pkgconf-pkg-config|xz-libs|zlib-ng-compat,libaio,glibc,libedit,glibc|ncurses-libs,libselinux,glibc|libsepol|pcre2,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers,systemd-libs,glibc|libcap|libgcc
parted,device-mapper-libs|filesystem|glibc|libblkid|libuuid|ncurses-libs|readline,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,ncurses-libs,glibc|ncurses-base,readline,glibc|ncurses-libs
xfsprogs,bash|filesystem|glibc|inih|libblkid|libedit|libuuid|userspace-rcu,bash,filesystem|glibc|ncurses-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libedit,glibc|ncurses-libs,userspace-rcu,glibc
cryptsetup,cryptsetup-libs|filesystem|glibc|libblkid|libpwquality|libuuid|popt,cryptsetup-libs,device-mapper-libs|glibc|json-c|libblkid|libuuid|openssl-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libpwquality,cracklib|glibc|pam-libs,popt,glibc
dbus,package no package provides (dbus-broker is not installed
device-mapper,bash|device-mapper-libs|filesystem|glibc|systemd|util-linux-core,bash,filesystem|glibc|ncurses-libs,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers
device-mapper-event,bash|device-mapper|device-mapper-event-libs|device-mapper-libs|filesystem|glibc|libgcc|systemd,bash,filesystem|glibc|ncurses-libs,device-mapper,bash|device-mapper-libs|filesystem|glibc|systemd|util-linux-core,device-mapper-event-libs,device-mapper-libs|glibc,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers
device-mapper-event-libs,device-mapper-libs|glibc,device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
device-mapper-libs,device-mapper|glibc|libselinux|systemd-libs,device-mapper,bash|device-mapper-libs|filesystem|glibc|systemd|util-linux-core,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libselinux,glibc|libsepol|pcre2,systemd-libs,glibc|libcap|libgcc
pciutils-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
systemd-udev,bash|cryptsetup-libs|filesystem|glibc|grep|kbd|kmod|kmod-libs|libblkid|libfdisk|libgcc|libselinux|openssl-libs|package no package provides (grubby is not installed|package no package provides (sdubby is not installed|systemd|systemd-shared,bash,filesystem|glibc|ncurses-libs,cryptsetup-libs,device-mapper-libs|glibc|json-c|libblkid|libuuid|openssl-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,grep,bash|glibc|pcre2,kbd,bash|glibc|kbd-legacy|kbd-misc|pam-libs,kmod,filesystem|glibc|libgcc|libzstd|openssl-libs|pkgconf-pkg-config|xz-libs|zlib-ng-compat,libgcc,,libselinux,glibc|libsepol|pcre2,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers
python3,glibc|python3-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,python3-libs,bash|bzip2-libs|expat|gdbm-libs|glibc|libffi|libuuid|libzstd|mpdecimal|ncurses-libs|openssl-libs|python-pip-wheel|readline|sqlite-libs|tzdata|xz-libs|zlib-ng-compat
python3-charset-normalizer,python3,python3,glibc|python3-libs
python3-configobj,
python3-dbus,dbus-libs|glib2|glibc|python3,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,python3,glibc|python3-libs
python3-distro,python3,python3,glibc|python3-libs
python3-dnf,dnf-data|libmodulemd|python3|python3-hawkey|python3-libcomps|python3-libdnf|python3-rpm,dnf-data,libdnf5,libmodulemd,glib2|glibc|libgcc|libyaml|rpm-libs,python3,glibc|python3-libs,python3-hawkey,glib2|glibc|libdnf|libgcc|libsolv|libstdc++|python3|python3-libdnf|python3-libs,python3-libcomps,glibc|libcomps|python3|python3-libs|zlib-ng-compat,python3-libdnf,glibc|libdnf|libgcc|libsmartcols|libstdc++|python3|python3-libs,python3-rpm,glibc|python3|rpm-build-libs|rpm-libs|rpm-sign-libs
python3-hawkey,glib2|glibc|libdnf|libgcc|libsolv|libstdc++|python3|python3-libdnf|python3-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libdnf,glib2|glibc|json-c|libgcc|libmodulemd|librepo|libsmartcols|libsolv|libstdc++|rpm-libs|sqlite-libs,libgcc,,libsolv,bzip2-libs|glibc|libxml2|libzstd|rpm-libs|xz-libs|zchunk-libs|zlib-ng-compat,libstdc++,glibc|libgcc,python3,glibc|python3-libs,python3-libdnf,glibc|libdnf|libgcc|libsmartcols|libstdc++|python3|python3-libs,python3-libs,bash|bzip2-libs|expat|gdbm-libs|glibc|libffi|libuuid|libzstd|mpdecimal|ncurses-libs|openssl-libs|python-pip-wheel|readline|sqlite-libs|tzdata|xz-libs|zlib-ng-compat
python3-idna,python3,python3,glibc|python3-libs
python3-jinja2,python3|python3-markupsafe,python3,glibc|python3-libs,python3-markupsafe,glibc|python3
python3-jsonpatch,
python3-jsonpointer,
python3-jsonschema,
python3-libcomps,glibc|libcomps|python3|python3-libs|zlib-ng-compat,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libcomps,expat|glibc|libxml2,python3,glibc|python3-libs,python3-libs,bash|bzip2-libs|expat|gdbm-libs|glibc|libffi|libuuid|libzstd|mpdecimal|ncurses-libs|openssl-libs|python-pip-wheel|readline|sqlite-libs|tzdata|xz-libs|zlib-ng-compat
python3-libdnf,glibc|libdnf|libgcc|libsmartcols|libstdc++|python3|python3-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libdnf,glib2|glibc|json-c|libgcc|libmodulemd|librepo|libsmartcols|libsolv|libstdc++|rpm-libs|sqlite-libs,libgcc,,libstdc++,glibc|libgcc,python3,glibc|python3-libs,python3-libs,bash|bzip2-libs|expat|gdbm-libs|glibc|libffi|libuuid|libzstd|mpdecimal|ncurses-libs|openssl-libs|python-pip-wheel|readline|sqlite-libs|tzdata|xz-libs|zlib-ng-compat
python3-libs,bash|bzip2-libs|expat|gdbm-libs|glibc|libffi|libuuid|libzstd|mpdecimal|ncurses-libs|openssl-libs|python-pip-wheel|readline|sqlite-libs|tzdata|xz-libs|zlib-ng-compat,bash,filesystem|glibc|ncurses-libs,bzip2-libs,glibc,expat,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libffi,glibc,libzstd,glibc,ncurses-libs,glibc|ncurses-base,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,readline,glibc|ncurses-libs,sqlite-libs,glibc,tzdata,,xz-libs,glibc
python3-markupsafe,glibc|python3,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,python3,glibc|python3-libs
python3-oauthlib,python3,python3,glibc|python3-libs
python3-requests,package no package provides (python3.14dist(charset-normalizer) is not installed|package no package provides (python3.14dist(idna) is not installed|package no package provides (python3.14dist(urllib3) is not installed|python3,python3,glibc|python3-libs
python3-rpm,glibc|python3|rpm-build-libs|rpm-libs|rpm-sign-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,python3,glibc|python3-libs,rpm-build-libs,elfutils-libelf|elfutils-libs|file-libs|glibc|libcap|libgcc|libgomp|libstdc++|lua-libs|popt|rpm-libs|rpm-sign-libs,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat
python3-setuptools,python3,python3,glibc|python3-libs
python3-six,python3,python3,glibc|python3-libs
python3-urllib3,ca-certificates|python3|python3-idna,ca-certificates,bash|coreutils|findutils|grep|libffi|p11-kit|p11-kit-trust|sed,python3,glibc|python3-libs,python3-idna,python3
libaio,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libarchive,bzip2-libs|glibc|libacl|libxml2|libzstd|lz4-libs|openssl-libs|xz-libs|zlib-ng-compat,bzip2-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libacl,glibc|libattr,libxml2,glibc|xz-libs|zlib-ng-compat,libzstd,glibc,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,xz-libs,glibc
libassuan,glibc|libgpg-error,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgpg-error,glibc
libbpf,elfutils-libelf|glibc|zlib-ng-compat,elfutils-libelf,glibc|libzstd|zlib-ng-compat,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libcap,filesystem|glibc|pam-libs,filesystem,setup,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libcap-ng,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libcomps,expat|glibc|libxml2,expat,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libxml2,glibc|xz-libs|zlib-ng-compat
libedit,glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,ncurses-libs,glibc|ncurses-base
libevent,glibc|openssl-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat
libffi,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libgomp,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libidn2,glibc|libunistring,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libunistring,glibc
libksba,glibc|libgpg-error,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgpg-error,glibc
libmnl,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libmodulemd,glib2|glibc|libgcc|libyaml|rpm-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,,libyaml,glibc,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat
libnftnl,glibc|libmnl,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libmnl,glibc
libnl3,glibc|libgcc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libgcc,
libpkgconf,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libpwquality,cracklib|glibc|pam-libs,cracklib,bash|filesystem|glibc|gzip|zlib-ng-compat,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
librepo,glib2|glibc|libcurl|libgcc|libxml2|openssl-libs|rpm-libs|zchunk-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libcurl,glibc|krb5-libs|libbrotli|libidn2|libnghttp2|libpsl|libssh|openldap|openssl-libs|zlib-ng-compat,libgcc,,libxml2,glibc|xz-libs|zlib-ng-compat,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat,rpm-libs,bzip2-libs|glibc|libacl|libcap|libgcc|libstdc++|libzstd|lua-libs|popt|rpm|rpm-sequoia|sqlite-libs|systemd-standalone-sysusers|xz-libs|zlib-ng-compat,zchunk-libs,glibc|libzstd|openssl-libs
libseccomp,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libsemanage,audit-libs|bzip2-libs|glibc|libselinux|libsepol,audit-libs,glibc|libcap-ng,bzip2-libs,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libselinux,glibc|libsepol|pcre2,libsepol,glibc
libsepol,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
